GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
0500000US18167,18167,"Vigo County, Indiana",41759,811
0500000US18169,18169,"Wabash County, Indiana",46969,1842
0500000US18171,18171,"Warren County, Indiana",58449,4086
0500000US18173,18173,"Warrick County, Indiana",61799,2019
0500000US18175,18175,"Washington County, Indiana",45000,2077
0500000US18177,18177,"Wayne County, Indiana",40235,1391
0500000US18179,18179,"Wells County, Indiana",51952,1453
0500000US18181,18181,"White County, Indiana",52518,2493
0500000US18183,18183,"Whitley County, Indiana",55427,2705
0500000US19001,19001,"Adair County, Iowa",48779,3045
0500000US19003,19003,"Adams County, Iowa",49621,4738
0500000US19005,19005,"Allamakee County, Iowa",49243,3126
0500000US19007,19007,"Appanoose County, Iowa",41320,1513
0500000US19009,19009,"Audubon County, Iowa",47340,4079
0500000US19011,19011,"Benton County, Iowa",61355,2817
0500000US19013,19013,"Black Hawk County, Iowa",53101,1484
0500000US19015,19015,"Boone County, Iowa",54263,2381
0500000US19017,19017,"Bremer County, Iowa",64155,2717
0500000US19019,19019,"Buchanan County, Iowa",56628,3479
0500000US19021,19021,"Buena Vista County, Iowa",51549,2660
0500000US19023,19023,"Butler County, Iowa",51995,2182
0500000US19025,19025,"Calhoun County, Iowa",44701,2613
0500000US19027,19027,"Carroll County, Iowa",54567,3089
0500000US19029,19029,"Cass County, Iowa",45746,2384
0500000US19031,19031,"Cedar County, Iowa",60044,2249
0500000US19033,19033,"Cerro Gordo County, Iowa",48955,2484
0500000US19035,19035,"Cherokee County, Iowa",52390,3682
0500000US19037,19037,"Chickasaw County, Iowa",48394,2486
0500000US19039,19039,"Clarke County, Iowa",48401,5370
0500000US19041,19041,"Clay County, Iowa",49593,3776
0500000US19043,19043,"Clayton County, Iowa",48745,1635
0500000US19045,19045,"Clinton County, Iowa",51639,2050
0500000US19047,19047,"Crawford County, Iowa",50303,4190
0500000US19049,19049,"Dallas County, Iowa",80495,2839
0500000US19051,19051,"Davis County, Iowa",49798,3195
0500000US19053,19053,"Decatur County, Iowa",39293,3169
0500000US19055,19055,"Delaware County, Iowa",60198,4016
0500000US19057,19057,"Des Moines County, Iowa",46331,2137
0500000US19059,19059,"Dickinson County, Iowa",57957,3068
0500000US19061,19061,"Dubuque County, Iowa",57875,1549
0500000US19063,19063,"Emmet County, Iowa",46687,5041
0500000US19065,19065,"Fayette County, Iowa",48516,1734
0500000US19067,19067,"Floyd County, Iowa",47129,4486
0500000US19069,19069,"Franklin County, Iowa",49197,3106
0500000US19071,19071,"Fremont County, Iowa",54070,2894
0500000US19073,19073,"Greene County, Iowa",47384,4643
0500000US19075,19075,"Grundy County, Iowa",61456,2921
0500000US19077,19077,"Guthrie County, Iowa",52977,1787
0500000US19079,19079,"Hamilton County, Iowa",54854,2979
0500000US19081,19081,"Hancock County, Iowa",55423,4253
0500000US19083,19083,"Hardin County, Iowa",52229,1660
0500000US19085,19085,"Harrison County, Iowa",56205,2372
0500000US19087,19087,"Henry County, Iowa",50084,2045
0500000US19089,19089,"Howard County, Iowa",50197,3815
0500000US19091,19091,"Humboldt County, Iowa",47736,4188
0500000US19093,19093,"Ida County, Iowa",50809,2085
0500000US19095,19095,"Iowa County, Iowa",56023,5915
0500000US19097,19097,"Jackson County, Iowa",49565,2127
0500000US19099,19099,"Jasper County, Iowa",56185,1362
0500000US19101,19101,"Jefferson County, Iowa",46507,4350
0500000US19103,19103,"Johnson County, Iowa",62402,2341
0500000US19105,19105,"Jones County, Iowa",56890,3814
0500000US19107,19107,"Keokuk County, Iowa",45773,4005
0500000US19109,19109,"Kossuth County, Iowa",54988,1701
0500000US19111,19111,"Lee County, Iowa",44985,2351
0500000US19113,19113,"Linn County, Iowa",62706,1552
0500000US19115,19115,"Louisa County, Iowa",55696,5601
0500000US19117,19117,"Lucas County, Iowa",50587,4694
0500000US19119,19119,"Lyon County, Iowa",59576,2991
0500000US19121,19121,"Madison County, Iowa",60788,4218
0500000US19123,19123,"Mahaska County, Iowa",50508,2104
0500000US19125,19125,"Marion County, Iowa",57621,3540
0500000US19127,19127,"Marshall County, Iowa",56096,2670
0500000US19129,19129,"Mills County, Iowa",66429,3290
0500000US19131,19131,"Mitchell County, Iowa",52671,2844
0500000US19133,19133,"Monona County, Iowa",41727,2043
0500000US19135,19135,"Monroe County, Iowa",47336,4711
0500000US19137,19137,"Montgomery County, Iowa",44778,3633
0500000US19139,19139,"Muscatine County, Iowa",57298,2881
0500000US19141,19141,"O'Brien County, Iowa",54576,5521
0500000US19143,19143,"Osceola County, Iowa",47950,4805
0500000US19145,19145,"Page County, Iowa",46440,3698
0500000US19147,19147,"Palo Alto County, Iowa",49664,3241
0500000US19149,19149,"Plymouth County, Iowa",61372,1832
0500000US19151,19151,"Pocahontas County, Iowa",47128,2644
0500000US19153,19153,"Polk County, Iowa",65170,904
0500000US19155,19155,"Pottawattamie County, Iowa",54272,1372
0500000US19157,19157,"Poweshiek County, Iowa",51498,2047
0500000US19159,19159,"Ringgold County, Iowa",47057,4098
0500000US19161,19161,"Sac County, Iowa",50188,1826
0500000US19163,19163,"Scott County, Iowa",59340,1602
0500000US19165,19165,"Shelby County, Iowa",52270,4138
0500000US19167,19167,"Sioux County, Iowa",65875,2166
0500000US19169,19169,"Story County, Iowa",54000,1704
0500000US19171,19171,"Tama County, Iowa",54292,1855
0500000US19173,19173,"Taylor County, Iowa",49282,3368
0500000US19175,19175,"Union County, Iowa",45920,2579
0500000US19177,19177,"Van Buren County, Iowa",47204,2932
0500000US19179,19179,"Wapello County, Iowa",42585,1934
0500000US19181,19181,"Warren County, Iowa",67484,3139
0500000US19183,19183,"Washington County, Iowa",58540,2395
0500000US19185,19185,"Wayne County, Iowa",42224,2332
0500000US19187,19187,"Webster County, Iowa",42828,2209
0500000US19189,19189,"Winnebago County, Iowa",49335,3663
0500000US19191,19191,"Winneshiek County, Iowa",56718,2328
0500000US19193,19193,"Woodbury County, Iowa",51706,1533
0500000US19195,19195,"Worth County, Iowa",50113,2247
0500000US19197,19197,"Wright County, Iowa",47745,3569
0500000US20001,20001,"Allen County, Kansas",42158,2588
0500000US20003,20003,"Anderson County, Kansas",41991,5048
0500000US20005,20005,"Atchison County, Kansas",46780,3022
0500000US20007,20007,"Barber County, Kansas",49477,3666
0500000US20009,20009,"Barton County, Kansas",47255,3374
0500000US20011,20011,"Bourbon County, Kansas",44260,4039
0500000US20013,20013,"Brown County, Kansas",47973,3203
0500000US20015,20015,"Butler County, Kansas",60413,1805
0500000US20017,20017,"Chase County, Kansas",42355,3871
0500000US20019,20019,"Chautauqua County, Kansas",38933,4355
0500000US20021,20021,"Cherokee County, Kansas",41301,1591
0500000US20023,20023,"Cheyenne County, Kansas",46202,6367
0500000US20025,20025,"Clark County, Kansas",44643,4263
0500000US20027,20027,"Clay County, Kansas",53297,3610
0500000US20029,20029,"Cloud County, Kansas",41039,1767
0500000US20031,20031,"Coffey County, Kansas",57093,5072
0500000US20033,20033,"Comanche County, Kansas",43229,5044
0500000US20035,20035,"Cowley County, Kansas",45484,2641
0500000US20037,20037,"Crawford County, Kansas",38893,1973
0500000US20039,20039,"Decatur County, Kansas",41306,2852
0500000US20041,20041,"Dickinson County, Kansas",48977,3252
0500000US20043,20043,"Doniphan County, Kansas",51327,2351
0500000US20045,20045,"Douglas County, Kansas",54528,1798
0500000US20047,20047,"Edwards County, Kansas",50616,2367
0500000US20049,20049,"Elk County, Kansas",37000,3671
0500000US20051,20051,"Ellis County, Kansas",51394,2668
0500000US20053,20053,"Ellsworth County, Kansas",49891,2824
0500000US20055,20055,"Finney County, Kansas",58107,4253
0500000US20057,20057,"Ford County, Kansas",52486,4802
0500000US20059,20059,"Franklin County, Kansas",53045,1606
0500000US20061,20061,"Geary County, Kansas",46453,2347
0500000US20063,20063,"Gove County, Kansas",46767,5009
0500000US20065,20065,"Graham County, Kansas",47308,7215
0500000US20067,20067,"Grant County, Kansas",57687,6355
0500000US20069,20069,"Gray County, Kansas",60818,2996
0500000US20071,20071,"Greeley County, Kansas",50682,6806
0500000US20073,20073,"Greenwood County, Kansas",40884,4334
0500000US20075,20075,"Hamilton County, Kansas",56683,6476
0500000US20077,20077,"Harper County, Kansas",48534,4595
0500000US20079,20079,"Harvey County, Kansas",55441,2737
0500000US20081,20081,"Haskell County, Kansas",60035,5691
0500000US20083,20083,"Hodgeman County, Kansas",57167,5168
0500000US20085,20085,"Jackson County, Kansas",56607,2388
0500000US20087,20087,"Jefferson County, Kansas",56806,2712
0500000US20089,20089,"Jewell County, Kansas",38348,4325
0500000US20091,20091,"Johnson County, Kansas",81604,1028
0500000US20093,20093,"Kearny County, Kansas",54250,13708
0500000US20095,20095,"Kingman County, Kansas",56918,6865
0500000US20097,20097,"Kiowa County, Kansas",44758,4339
0500000US20099,20099,"Labette County, Kansas",43806,3430
0500000US20101,20101,"Lane County, Kansas",58686,3225
0500000US20103,20103,"Leavenworth County, Kansas",68568,2460
0500000US20105,20105,"Lincoln County, Kansas",49464,7072
0500000US20107,20107,"Linn County, Kansas",45690,5369
0500000US20109,20109,"Logan County, Kansas",48643,4360
0500000US20111,20111,"Lyon County, Kansas",41250,3077
0500000US20113,20113,"McPherson County, Kansas",57413,2450
0500000US20115,20115,"Marion County, Kansas",48253,3444
0500000US20117,20117,"Marshall County, Kansas",48006,2986
0500000US20119,20119,"Meade County, Kansas",54000,2992
0500000US20121,20121,"Miami County, Kansas",65419,4147
0500000US20123,20123,"Mitchell County, Kansas",50379,4257
0500000US20125,20125,"Montgomery County, Kansas",44637,1821
0500000US20127,20127,"Morris County, Kansas",49094,3427
0500000US20129,20129,"Morton County, Kansas",45735,8555
0500000US20131,20131,"Nemaha County, Kansas",50608,3036
0500000US20133,20133,"Neosho County, Kansas",44697,3373
0500000US20135,20135,"Ness County, Kansas",48456,3884
0500000US20137,20137,"Norton County, Kansas",47565,7178
0500000US20139,20139,"Osage County, Kansas",52723,2383
0500000US20141,20141,"Osborne County, Kansas",40909,3594
0500000US20143,20143,"Ottawa County, Kansas",52245,3738
0500000US20145,20145,"Pawnee County, Kansas",47136,10002
0500000US20147,20147,"Phillips County, Kansas",46046,1379
0500000US20149,20149,"Pottawatomie County, Kansas",64073,3522
0500000US20151,20151,"Pratt County, Kansas",49645,4000
0500000US20153,20153,"Rawlins County, Kansas",49183,4608
0500000US20155,20155,"Reno County, Kansas",46412,2130
0500000US20157,20157,"Republic County, Kansas",41702,2070
0500000US20159,20159,"Rice County, Kansas",49764,5395
0500000US20161,20161,"Riley County, Kansas",48816,1789
0500000US20163,20163,"Rooks County, Kansas",46754,2796
0500000US20165,20165,"Rush County, Kansas",40735,7380
0500000US20167,20167,"Russell County, Kansas",45524,7100
0500000US20169,20169,"Saline County, Kansas",49624,1717
0500000US20171,20171,"Scott County, Kansas",62023,10317
0500000US20173,20173,"Sedgwick County, Kansas",56638,918
0500000US20175,20175,"Seward County, Kansas",52376,8552
0500000US20177,20177,"Shawnee County, Kansas",56105,1448
0500000US20179,20179,"Sheridan County, Kansas",52072,7487
0500000US20181,20181,"Sherman County, Kansas",50457,3638
0500000US20183,20183,"Smith County, Kansas",43583,4052
0500000US20185,20185,"Stafford County, Kansas",49345,4182
0500000US20187,20187,"Stanton County, Kansas",54398,11450
0500000US20189,20189,"Stevens County, Kansas",57929,6276
0500000US20191,20191,"Sumner County, Kansas",51840,2392
0500000US20193,20193,"Thomas County, Kansas",54590,4606
0500000US20195,20195,"Trego County, Kansas",54120,4713
0500000US20197,20197,"Wabaunsee County, Kansas",57988,4239
0500000US20199,20199,"Wallace County, Kansas",46429,17157
0500000US20201,20201,"Washington County, Kansas",47733,2759
0500000US20203,20203,"Wichita County, Kansas",60868,5199
0500000US20205,20205,"Wilson County, Kansas",44609,3618
0500000US20207,20207,"Woodson County, Kansas",36179,4751
0500000US20209,20209,"Wyandotte County, Kansas",49282,1233
0500000US21001,21001,"Adair County, Kentucky",34596,3248
0500000US21003,21003,"Allen County, Kentucky",40561,2643
0500000US21005,21005,"Anderson County, Kentucky",54186,4232
0500000US21007,21007,"Ballard County, Kentucky",44818,3048
0500000US21009,21009,"Barren County, Kentucky",39733,1644
0500000US21011,21011,"Bath County, Kentucky",35422,2578
0500000US21013,21013,"Bell County, Kentucky",22650,1714
0500000US21015,21015,"Boone County, Kentucky",70412,2520
0500000US21017,21017,"Bourbon County, Kentucky",47138,5113
0500000US21019,21019,"Boyd County, Kentucky",44438,2709
0500000US21021,21021,"Boyle County, Kentucky",42000,2931
0500000US21023,21023,"Bracken County, Kentucky",35819,4551
0500000US21025,21025,"Breathitt County, Kentucky",25259,2110
0500000US21027,21027,"Breckinridge County, Kentucky",43964,3804
0500000US21029,21029,"Bullitt County, Kentucky",59727,1956
0500000US21031,21031,"Butler County, Kentucky",38805,2252
0500000US21033,21033,"Caldwell County, Kentucky",44144,5447
0500000US21035,21035,"Calloway County, Kentucky",38567,2119
0500000US21037,21037,"Campbell County, Kentucky",58153,2229
0500000US21039,21039,"Carlisle County, Kentucky",40794,2801
0500000US21041,21041,"Carroll County, Kentucky",44236,2915
0500000US21043,21043,"Carter County, Kentucky",37607,2697
0500000US21045,21045,"Casey County, Kentucky",32781,2187
0500000US21047,21047,"Christian County, Kentucky",44689,1632
0500000US21049,21049,"Clark County, Kentucky",50811,2247
0500000US21051,21051,"Clay County, Kentucky",22159,2574
0500000US21053,21053,"Clinton County, Kentucky",29911,3306
0500000US21055,21055,"Crittenden County, Kentucky",39105,3514
0500000US21057,21057,"Cumberland County, Kentucky",34398,3765
0500000US21059,21059,"Daviess County, Kentucky",49070,2045
0500000US21061,21061,"Edmonson County, Kentucky",41537,3826
0500000US21063,21063,"Elliott County, Kentucky",27924,5627
0500000US21065,21065,"Estill County, Kentucky",30042,3541
0500000US21067,21067,"Fayette County, Kentucky",57990,1301
0500000US21069,21069,"Fleming County, Kentucky",36437,5141
0500000US21071,21071,"Floyd County, Kentucky",30487,2186
0500000US21073,21073,"Franklin County, Kentucky",53139,1613
0500000US21075,21075,"Fulton County, Kentucky",32071,3942
0500000US21077,21077,"Gallatin County, Kentucky",52070,3068
0500000US21079,21079,"Garrard County, Kentucky",46961,3508
0500000US21081,21081,"Grant County, Kentucky",44001,3475
0500000US21083,21083,"Graves County, Kentucky",42139,3186
0500000US21085,21085,"Grayson County, Kentucky",36231,2901
0500000US21087,21087,"Green County, Kentucky",37657,2848
0500000US21089,21089,"Greenup County, Kentucky",47284,2178
0500000US21091,21091,"Hancock County, Kentucky",49533,3967
0500000US21093,21093,"Hardin County, Kentucky",51051,2612
0500000US21095,21095,"Harlan County, Kentucky",25558,1773
0500000US21097,21097,"Harrison County, Kentucky",41086,3334
0500000US21099,21099,"Hart County, Kentucky",36481,1981
0500000US21101,21101,"Henderson County, Kentucky",42791,3096
0500000US21103,21103,"Henry County, Kentucky",51524,2923
0500000US21105,21105,"Hickman County, Kentucky",40765,4321
0500000US21107,21107,"Hopkins County, Kentucky",44670,2350
0500000US21109,21109,"Jackson County, Kentucky",30960,2209
0500000US21111,21111,"Jefferson County, Kentucky",56353,681
0500000US21113,21113,"Jessamine County, Kentucky",54001,3107
0500000US21115,21115,"Johnson County, Kentucky",34776,3123
0500000US21117,21117,"Kenton County, Kentucky",59274,1703
0500000US21119,21119,"Knott County, Kentucky",28399,3440
0500000US21121,21121,"Knox County, Kentucky",26667,1967
0500000US21123,21123,"Larue County, Kentucky",42248,4403
0500000US21125,21125,"Laurel County, Kentucky",36244,1384
0500000US21127,21127,"Lawrence County, Kentucky",35281,4220
0500000US21129,21129,"Lee County, Kentucky",21437,2768
0500000US21131,21131,"Leslie County, Kentucky",25070,6330
0500000US21133,21133,"Letcher County, Kentucky",29476,3085
0500000US21135,21135,"Lewis County, Kentucky",29252,2719
0500000US21137,21137,"Lincoln County, Kentucky",35275,1887
0500000US21139,21139,"Livingston County, Kentucky",42428,6092
0500000US21141,21141,"Logan County, Kentucky",41375,3120
0500000US21143,21143,"Lyon County, Kentucky",48995,3420
0500000US21145,21145,"McCracken County, Kentucky",45280,2454
0500000US21147,21147,"McCreary County, Kentucky",19083,1368
0500000US21149,21149,"McLean County, Kentucky",45479,7182
0500000US21151,21151,"Madison County, Kentucky",44816,2356
0500000US21153,21153,"Magoffin County, Kentucky",29322,3557
0500000US21155,21155,"Marion County, Kentucky",41005,2179
0500000US21157,21157,"Marshall County, Kentucky",46104,3516
0500000US21159,21159,"Martin County, Kentucky",29519,4987
0500000US21161,21161,"Mason County, Kentucky",40020,2805
0500000US21163,21163,"Meade County, Kentucky",50447,2385
0500000US21165,21165,"Menifee County, Kentucky",36119,6256
0500000US21167,21167,"Mercer County, Kentucky",46633,3045
0500000US21169,21169,"Metcalfe County, Kentucky",35527,5339
0500000US21171,21171,"Monroe County, Kentucky",34171,4328
0500000US21173,21173,"Montgomery County, Kentucky",40101,2675
0500000US21175,21175,"Morgan County, Kentucky",33527,3315
0500000US21177,21177,"Muhlenberg County, Kentucky",40946,2112
0500000US21179,21179,"Nelson County, Kentucky",52192,2170
0500000US21181,21181,"Nicholas County, Kentucky",38627,4307
0500000US21183,21183,"Ohio County, Kentucky",40081,3314
0500000US21185,21185,"Oldham County, Kentucky",89242,2784
0500000US21187,21187,"Owen County, Kentucky",42165,3217
0500000US21189,21189,"Owsley County, Kentucky",22028,7402
0500000US21191,21191,"Pendleton County, Kentucky",49935,5118
0500000US21193,21193,"Perry County, Kentucky",30983,2903
0500000US21195,21195,"Pike County, Kentucky",32837,1251
0500000US21197,21197,"Powell County, Kentucky",34268,4062
0500000US21199,21199,"Pulaski County, Kentucky",34373,1877
0500000US21201,21201,"Robertson County, Kentucky",31901,6109
0500000US21203,21203,"Rockcastle County, Kentucky",33809,3282
0500000US21205,21205,"Rowan County, Kentucky",35462,3480
0500000US21207,21207,"Russell County, Kentucky",31982,2395
0500000US21209,21209,"Scott County, Kentucky",67339,2841
0500000US21211,21211,"Shelby County, Kentucky",65384,2736
0500000US21213,21213,"Simpson County, Kentucky",46426,2921
0500000US21215,21215,"Spencer County, Kentucky",67630,6196
0500000US21217,21217,"Taylor County, Kentucky",33277,2756
0500000US21219,21219,"Todd County, Kentucky",44617,5231
0500000US21221,21221,"Trigg County, Kentucky",45862,4906
0500000US21223,21223,"Trimble County, Kentucky",45574,4314
0500000US21225,21225,"Union County, Kentucky",42545,3732
0500000US21227,21227,"Warren County, Kentucky",50169,1745
0500000US21229,21229,"Washington County, Kentucky",44889,3159
0500000US21231,21231,"Wayne County, Kentucky",31053,2251
0500000US21233,21233,"Webster County, Kentucky",38724,2695
0500000US21235,21235,"Whitley County, Kentucky",32477,2404
0500000US21237,21237,"Wolfe County, Kentucky",22065,2585
0500000US21239,21239,"Woodford County, Kentucky",61853,3163
0500000US22001,22001,"Acadia Parish, Louisiana",44887,2859
0500000US22003,22003,"Allen Parish, Louisiana",44490,4317
0500000US22005,22005,"Ascension Parish, Louisiana",78011,2624
0500000US22007,22007,"Assumption Parish, Louisiana",61505,6399
0500000US22009,22009,"Avoyelles Parish, Louisiana",40088,2707
0500000US22011,22011,"Beauregard Parish, Louisiana",47767,3867
0500000US22013,22013,"Bienville Parish, Louisiana",46099,4461
0500000US22015,22015,"Bossier Parish, Louisiana",59451,3357
0500000US22017,22017,"Caddo Parish, Louisiana",56606,1566
0500000US22019,22019,"Calcasieu Parish, Louisiana",52802,1463
0500000US22021,22021,"Caldwell Parish, Louisiana",36005,3852
0500000US22023,22023,"Cameron Parish, Louisiana",65571,10221
0500000US22025,22025,"Catahoula Parish, Louisiana",43100,8017
0500000US22027,22027,"Claiborne Parish, Louisiana",44326,3394
0500000US22029,22029,"Concordia Parish, Louisiana",41182,7194
0500000US22031,22031,"De Soto Parish, Louisiana",55085,5833
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",68162,1674
0500000US22035,22035,"East Carroll Parish, Louisiana",40139,9965
0500000US22037,22037,"East Feliciana Parish, Louisiana",57174,6278
0500000US22039,22039,"Evangeline Parish, Louisiana",42024,2948
0500000US22041,22041,"Franklin Parish, Louisiana",40857,5514
0500000US22043,22043,"Grant Parish, Louisiana",41370,2737
0500000US22045,22045,"Iberia Parish, Louisiana",52982,2850
0500000US22047,22047,"Iberville Parish, Louisiana",60924,2953
0500000US22049,22049,"Jackson Parish, Louisiana",47854,4460
0500000US22051,22051,"Jefferson Parish, Louisiana",58147,1298
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",46702,4415
0500000US22055,22055,"Lafayette Parish, Louisiana",63604,2405
0500000US22057,22057,"Lafourche Parish, Louisiana",56644,2469
0500000US22059,22059,"LaSalle Parish, Louisiana",35876,2621
0500000US22061,22061,"Lincoln Parish, Louisiana",54731,3063
0500000US22063,22063,"Livingston Parish, Louisiana",59259,3145
0500000US22065,22065,"Madison Parish, Louisiana",40000,7098
0500000US22067,22067,"Morehouse Parish, Louisiana",40020,5119
0500000US22069,22069,"Natchitoches Parish, Louisiana",42906,2576
0500000US22071,22071,"Orleans Parish, Louisiana",66530,2015
0500000US22073,22073,"Ouachita Parish, Louisiana",51332,1678
0500000US22075,22075,"Plaquemines Parish, Louisiana",56810,4698
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",54184,2921
0500000US22079,22079,"Rapides Parish, Louisiana",51864,2261
0500000US22081,22081,"Red River Parish, Louisiana",47060,4781
0500000US22083,22083,"Richland Parish, Louisiana",46403,4807
0500000US22085,22085,"Sabine Parish, Louisiana",45220,2698
0500000US22087,22087,"St. Bernard Parish, Louisiana",49559,3504
0500000US22089,22089,"St. Charles Parish, Louisiana",76037,5821
0500000US22091,22091,"St. Helena Parish, Louisiana",46939,10133
0500000US22093,22093,"St. James Parish, Louisiana",67142,4053
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",59769,5738
0500000US22097,22097,"St. Landry Parish, Louisiana",43204,3389
0500000US22099,22099,"St. Martin Parish, Louisiana",54088,3626
0500000US22101,22101,"St. Mary Parish, Louisiana",47517,2391
0500000US22103,22103,"St. Tammany Parish, Louisiana",67681,1800
0500000US22105,22105,"Tangipahoa Parish, Louisiana",54071,2415
0500000US22107,22107,"Tensas Parish, Louisiana",37434,5748
0500000US22109,22109,"Terrebonne Parish, Louisiana",56016,2401
0500000US22111,22111,"Union Parish, Louisiana",48595,4243
0500000US22113,22113,"Vermilion Parish, Louisiana",52042,2671
0500000US22115,22115,"Vernon Parish, Louisiana",48246,2046
0500000US22117,22117,"Washington Parish, Louisiana",36730,1619
0500000US22119,22119,"Webster Parish, Louisiana",42132,2138
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",73736,7661
0500000US22123,22123,"West Carroll Parish, Louisiana",41842,7249
0500000US22125,22125,"West Feliciana Parish, Louisiana",83862,6102
0500000US22127,22127,"Winn Parish, Louisiana",42590,5430
0500000US23001,23001,"Androscoggin County, Maine",49773,1450
0500000US23003,23003,"Aroostook County, Maine",38614,1320
0500000US23005,23005,"Cumberland County, Maine",63683,1273
0500000US23007,23007,"Franklin County, Maine",43316,2503
0500000US23009,23009,"Hancock County, Maine",50219,1583
0500000US23011,23011,"Kennebec County, Maine",48897,1299
0500000US23013,23013,"Knox County, Maine",52417,1820
0500000US23015,23015,"Lincoln County, Maine",52992,2217
0500000US23017,23017,"Oxford County, Maine",42324,1768
0500000US23019,23019,"Penobscot County, Maine",45678,1191
0500000US23021,23021,"Piscataquis County, Maine",37358,1968
0500000US23023,23023,"Sagadahoc County, Maine",56319,2438
0500000US23025,23025,"Somerset County, Maine",41041,2014
0500000US23027,23027,"Waldo County, Maine",45843,1929
0500000US23029,23029,"Washington County, Maine",39798,1255
0500000US23031,23031,"York County, Maine",59492,1720
0500000US24001,24001,"Allegany County, Maryland",42198,1446
0500000US24003,24003,"Anne Arundel County, Maryland",97976,1378
0500000US24005,24005,"Baltimore County, Maryland",72871,1107
0500000US24009,24009,"Calvert County, Maryland",103192,4301
0500000US24011,24011,"Caroline County, Maryland",54941,3400
0500000US24013,24013,"Carroll County, Maryland",87255,1713
0500000US24015,24015,"Cecil County, Maryland",71029,1977
0500000US24017,24017,"Charles County, Maryland",94547,3721
0500000US24019,24019,"Dorchester County, Maryland",58727,4162
0500000US24021,24021,"Frederick County, Maryland",90603,1826
0500000US24023,24023,"Garrett County, Maryland",46274,1587
0500000US24025,24025,"Harford County, Maryland",83948,1635
0500000US24027,24027,"Howard County, Maryland",124011,2169
0500000US24029,24029,"Kent County, Maryland",60610,3105
0500000US24031,24031,"Montgomery County, Maryland",122142,1138
0500000US24033,24033,"Prince George's County, Maryland",86690,2199
0500000US24035,24035,"Queen Anne's County, Maryland",89470,5501
0500000US24037,24037,"St. Mary's County, Maryland",94465,3271
0500000US24039,24039,"Somerset County, Maryland",41868,4757
0500000US24041,24041,"Talbot County, Maryland",70413,2970
0500000US24043,24043,"Washington County, Maryland",57877,1953
0500000US24045,24045,"Wicomico County, Maryland",58336,2686
0500000US24047,24047,"Worcester County, Maryland",61089,3063
0500000US24510,24510,"Baltimore city, Maryland",67919,1610
0500000US25001,25001,"Barnstable County, Massachusetts",66038,1165
0500000US25003,25003,"Berkshire County, Massachusetts",53716,1659
0500000US25005,25005,"Bristol County, Massachusetts",63154,1021
0500000US25007,25007,"Dukes County, Massachusetts",71196,12384
0500000US25009,25009,"Essex County, Massachusetts",78848,1208
0500000US25011,25011,"Franklin County, Massachusetts",57271,1652
0500000US25013,25013,"Hampden County, Massachusetts",62049,1029
0500000US25015,25015,"Hampshire County, Massachusetts",64403,1931
0500000US25017,25017,"Middlesex County, Massachusetts",93565,914
0500000US25019,25019,"Nantucket County, Massachusetts",94405,13339
0500000US25021,25021,"Norfolk County, Massachusetts",93178,1297
0500000US25023,25023,"Plymouth County, Massachusetts",82175,1274
0500000US25025,25025,"Suffolk County, Massachusetts",78476,1435
0500000US25027,25027,"Worcester County, Massachusetts",71970,1140
0500000US26001,26001,"Alcona County, Michigan",38671,1508
0500000US26003,26003,"Alger County, Michigan",40773,3844
0500000US26005,26005,"Allegan County, Michigan",56565,1547
0500000US26007,26007,"Alpena County, Michigan",39860,1512
0500000US26009,26009,"Antrim County, Michigan",49185,1841
0500000US26011,26011,"Arenac County, Michigan",39186,1303
0500000US26013,26013,"Baraga County, Michigan",43160,1893
0500000US26015,26015,"Barry County, Michigan",57322,2236
0500000US26017,26017,"Bay County, Michigan",46655,1293
0500000US26019,26019,"Benzie County, Michigan",49112,2546
0500000US26021,26021,"Berrien County, Michigan",51462,1092
0500000US26023,26023,"Branch County, Michigan",46411,1826
0500000US26025,26025,"Calhoun County, Michigan",47799,1568
0500000US26027,26027,"Cass County, Michigan",49985,1720
0500000US26029,26029,"Charlevoix County, Michigan",48842,1574
0500000US26031,26031,"Cheboygan County, Michigan",41390,1491
0500000US26033,26033,"Chippewa County, Michigan",45224,2357
0500000US26035,26035,"Clare County, Michigan",35263,1389
0500000US26037,26037,"Clinton County, Michigan",63651,1628
0500000US26039,26039,"Crawford County, Michigan",41267,2097
0500000US26041,26041,"Delta County, Michigan",43211,2224
0500000US26043,26043,"Dickinson County, Michigan",44056,2579
0500000US26045,26045,"Eaton County, Michigan",57993,1358
0500000US26047,26047,"Emmet County, Michigan",51564,1610
0500000US26049,26049,"Genesee County, Michigan",48706,726
0500000US26051,26051,"Gladwin County, Michigan",39596,1321
0500000US26053,26053,"Gogebic County, Michigan",35835,1507
0500000US26055,26055,"Grand Traverse County, Michigan",56506,2111
0500000US26057,26057,"Gratiot County, Michigan",43423,2365
0500000US26059,26059,"Hillsdale County, Michigan",44916,1402
